sentence,label
الإبداع والابتكار يمكن أن يساهمان في تطوير الصناعات ويساهمان في تعزيز الاقتصاد.,1
يمكننا مساعدة الأطفال في حاجة في المؤسسات الخيرية والمدارس.,0
الامر الذى اصابها بارتباك شديد واحست انه يفعل ذلك عن عمد ولكن لماذا يفعل ذلك عن عمد؟,0
وقد يكون للنفط شأن في الأعمال الروائية ولكن متى ؟,1
وكان الشهيد قد وصل الى المستشفى مصابا برصاصة في الرأس ورصاصة أخرى في الصدر.,1
هل تفضل الإقامة في فنادق فخمة أم تفضل الإقامة في أماكن أخرى مثل الشقق المفروشة؟,1
الثعبان,0
المشتري هو أكبر كوكب في النظام الشمسي.,0
"الجنوب هو عكس كلمة ""الشمال""",0
يُضاف إليهم عنصر في القوات المسلحة الكونغولية و آخر في الجيش الرواندي.,1
الذوبان,0
انا انام فوق السرير وهم بالارض,1
أنا أدرس الكيمياء وهو يدرس البيولوجيا,1
التحديات البيئية تتطلب تعاونًا دوليًا والتحديات البيئية تحتم علينا تبني استراتيجيات مستدامة.,1
أبقيت على بعض المال في محفظتي و قد افترض أن أعطيه أحدهم قبيل ليلة لكني نسيت.,1
يمكن أن نجد الأطعمة المجففة في الأسواق.,0
وهؤلاء يؤمنون بالقرآن فقط ولكن السنة فلا يؤمنون بها,1
توسلت للمسؤولة أن تدخل معي والدتي على الأقل فرفضت.,1
هل يمكن ذلك عن طريق أى جامعة أجنبية أو عربية و كيف ؟,0
نجيب محفوظ,0
"الفضة هو العنصر الكيميائي الذي يمثله الرمز ""Ag"".",0
وقفت أتامله كان شكله جميل تمنيت لو اشتريته ولكن لماذا ؟,1
ما يجرى من جرائم قد بدأ ينتشر بحكم شيوع المعلومات عنها وانتشار أخبارها فى ظل (السوشيال ميديا) وما تجره على البلاد من ويلات.,1
فنحن نحتاج إلى التفكير في كيفية التقليل من هذه التكاليف ، ولكن كيف نقلل من هذه التكاليف؟,1
الفضاء الخارجي يحتوي على نيازك والنيازك تعبر السماء بسرعات هائلة.,0
دواء يستخدم في حالات ارتفاع ضغط الدم وكذلك يستخدم في حالات فشل القلب,0
أظهرت مقاطع مصورة على موقع التواصل الاجتماعي إكس مشهدا فوضويا لحشود من الناس وهم يركضون في الشوارع.,0
لم أنم جيدا منذ شهور!! كما أن معدتي تؤلمني جدا وظهري أيضا.,1
أنا أقرأ الكتب وهي تقرأ الجرائد,1
يجب أن تكون بطاقة الرقم القومي للمتقدم سارية، وفى حالة انتهاء سريانها لا يُقبل الطلب.,1
الكواكب الغازية تتضمن المشتري والمشتري يحمل عدة أقمار.,0
النيل هو أكبر نهر في العالم.,0
مؤسسا مدينة روما,1
أصر مصطفى همسا أن أبقى . . لست أدري لماذا قبلت.,1
أنا أحب الشوكولاتة وهي الفانيليا,1
في الأنهار والبحار.,1
نبوخذنزر هو الفلكي البابلي الذي أُسس نظرية حركة الكواكب.,0
الفقر يعيق التنمية الاقتصادية والفقر يمكن أن يتجاوز بمساعدات اجتماعية.,1
صافى احتياطات النقد الأجنبي خلال 14 شهرا وصل إلى زيادة قدرها 1.9 مليار دولار.,0
وجدير بالذكر أن هذه الدورات مقسّمة بين دورات في أحكام التجويد ودورات أخرى في حفظ كتاب الله العزيز.,1
إذ لابد أن ينزلوا من فوقها ولكن كيف ؟,1
أحب من الأسماء ما شابه اسمها وأحب من الأسماء ما وافقه,1
سنبقى هكذا حتى يتوحدوا ويحسموا أمرهم ولكن متى ؟,1
خرج أحد المعارضين ليعلن أن كل هذا لايساوي شيئا ولكن لماذا خرج ليعلن أن كل هذا لا يساوي شيئا؟,1
عشرات الآلاف من سكان العاصمة الأوكرانية يمرون يوميا أمام أحد معالم هذه المدينة التي تشهد على فترة في القرن الـ19.,0
الابتكار التكنولوجي يدعم التنمية الاقتصادية والابتكار التكنولوجي يعزز من التنافسية الوطنية.,1
كما يستعرض المجلس تقريراً عن السياسة الخارجية المصرية و تقريراً آخر عن نتائج جولة رئيس الوزارء لعدد من المواقع,0
أنا أقرأ الكتب وهو المجلات,1
كشف فريق من العلماء بقيادة المرصد الملكي البلجيكي، أن غباراً نتج من الصخور المسحوقة في الغلاف الجوي للأرض حجب الشمس.,0
جان جاك روسو هو الزعيم الفرنسي الذي أثر في الفلسفة بأفكاره حول المجتمع والسلطة.,0
الطعام الشهي يجمع العائلة حول الطاولة.,0
كما شاركت في العرض تشكيلات راجلة من الدرك الوطني و أخرى من الحرس الوطني.,1
فلاديمير لينين هو الزعيم الذي قاد ثورة أكتوبر في روسيا.,0
تناول هذا المقال قيمة القمامة المنزلية وبعض الأفكار لإعادة تدويرها وكذلك أهمية تدوير القمامة للإنسان والبيئة,0
المسافر يفطر نعم ولكن متى يفطر المسافر؟,1
رومولوس وريموس في الأساطير الرومانيةهما مؤسسا مدينة روما.,0
المواطنون غير راضون عن استيراد السيارات المستعملة التي يقل عمرها عن ثلاث سنوات ونحن أيضا غير راضون.,1
بالامتناع عن التمييز.,0
وفي هذا السياق كشفت مصادر صناعية ومصادر أخرى في اتحاد التجارة الإيطالي أن إغلاق الصناعات قد يرفع جزئيا نهاية الشهر.,1
أنا على يقين أنه سيحدث ذلك في يومٍ من الأيام ولكن متى ؟,1
بانتظار الضوء الأخضر.,1
النقل العام يخفف من الزحام ويحد من التلوث والنقل العام يساهم في توفير وسائل مريحة للجميع.,1
هل يمكن الوقاية من السكر الوراثي قبل الاصابة به؟ و كيف يمكن الوقاية منه؟,0
تكون العقوبة الحبس والغرامة التي لا تقل عن عشرة آلاف جنيه.,0
موسكو هي العاصمة الروسية.,0
الإصلاحات الاقتصادية تساهم في تحسين البنية التحتية والإصلاحات الاقتصادية تعزز من الاستثمارات.,1
الرواية المثيرة تكشف الألغاز والرواية المثيرة تشد القراء بالإثارة.,1
كما عرض فيلم قصير عن بدايات السينما و فيلم آخر عن مهرجان خطوات منذ انطلاقته في العام 2013,1
أوضح أن ارتفاع سعر النفط كثيرا سيشجع على التحول بشكل أكبر إلى المصادر البديلة.,1
يقول البروفيسور أحسن تليلاني إن عبد الملك مرتاض قامة أدبية وقامة ثقافية سامقة جدا.,0
نجد السلع بأسعار مناسبة في الأسواق والمحلات التجارية.,0
نسافر إلى بلد آخر بالطائرة أو القطار.,0
المطاعم تقدم أصنافًا متنوعة والمطاعم تقدم أجواء رائعة للغداء.,1
اتفقنا أن نسافر إلى السعودية بالطائرة وهو بالباخرة,1
ما هي الأماكن السياحية الرئيسية في بلدك؟,0
نستخدم لكتابة رسائل إلكترونية بريد إلكتروني وكيبورد.,1
نعم السودان يمكنه أن يحقق طفرات ولكن كيف يمكنه أن يحقق طفرات؟,1
نتعلم اللغات الجديدة في مدارس اللغات.,0
نبني مستقبلنا المهني باختيار وظيفة مناسبة.,0
النهاية,0
قررت أن أكتب تدوينات عديدة فيها ملخصات كتب قرأتها و أخرى عن بعض المناطق التي سافرت إليها,0
الأفلام الوثائقية تسلط الضوء على الأحداث الواقعية والأفلام الوثائقية تثري المعرفة.,1
أنا أدرس في المدرسة وهو يدرس في الجامعة.,1
الدين والروحانية يعززان التسامح والتفاهم والدين والروحانية يوجهان الأخلاق ويوجهان التصرفات.,1
يمكننا مساعدة الأشخاص المحتاجين في المؤسسات الخيرية.,0
جدول الأعمال الحاجة الملحة لإعادة بناء الحزب. لكن كيف ؟,0
يجب أن تبدأ بتسديده عندما تبدأ بالعمل ولكن قبلها فلا تبدأ بتسديده,1
المجتمع المصري يحب الطعام بشكل عام والمجتمع المصري يقدر الإنسان الذي يطهو طعاما لذيذا.,1
أوصلت صديقي إلى منزله و أوصلت أختي إلى عملها,1
لم أقتنع برواية أخي وأردت منه أن يعطي الهاتف لأبي ليطمئن قلبي أكثر لكنه رفض أن يعطي الهاتف لأبي.,1
الصوديوم,0
لا يمكن الإدلاء بالرأي حتى تتكشف خيوط هذي العملية الإرهابية حتى يمكن القول لماذا مثل هذه العمل حدث و كيف ؟,0
في حال تلقى عرضا من مانشستر سيتي ودفعوا ثمن الصفقة ، سأوافق على الفور فاللاعبين يشعرون بالإحباط وكذلك الجماهير.,1
بطرق تعليمية ممتعة.,1
الاستدامة السكنية تعزز من جودة الحياة والاستدامة السكنية توفر مساكن مستدامة.,1
رحب بها بحرارة وطلب منها أن تجلس لترتاح لكنها رفضت.,1
هم يتعلمون اللغة الإسبانية ونحن اللغة الفرنسية,1
نقوي العلاقات الاجتماعية بالمشاركة في الفعاليات الاجتماعية.,0
عرض فيلم وثائقي عن المملكة والعلاقة التاريخية مع إيطاليا و آخر عن تأسيس مدينة روما,1
وتتعلق المواجهات الثلاثة الأخرى بمباراة من ربع النهائي ومباراة أخرى من نصف النهائي فضلا عن المباراة الترتيبية من أجل المركز الثالث.,1
يقدم المركز خدماته لحاضنات الأعمال من خلال مشاركتهم ببرامج احتضان الأعمال المتخصصة الذي يطلقها المركز بشكل دوري.,1
نطور مهاراتنا الشخصية بالتعلم المستمر.,0
البحوث الأكاديمية التى أنجزها علماء أجانب ومصريون عن العصر الفرعونى وكذلك بحوث أكاديمية عن العصر الإسلامي,1
الموز,0
طلب منها أن تتزوجه ، لكنها رفضت أن تتزوجه.,1
من المحتمل أن تعمل الأزمة الحالية على إعادة صياغة العولمة بطريقة أو بأخرى. ولكن كيف ؟,0
يجب أن انتقل إلى شقتي! ولكن كيف ؟,1
فمن الواضح أن يسوع شفى الرجل تدريجيا، أو على مراحل. ولكن لماذا ؟,1
بالترشيد والتوفير.,1
بالتخييم ورحلات الهواء الطلق.,1
تعاني مصر من انقطاع الكهرباء حاليا، وتعود أسباب انقطاع الكهرباء بمصر إلى تراجع إنتاج حقل ظهر.,0
في اليوم الحادي والعشرين من شهر مارس.,0
ماو تسي تونغ,0
نستخدم الكمبيوتر في العمل لإنجاز المهام والمشروعات.,0
الفضاء الخارجي يحيط بنا والفضاء الخارجي يمتد بلا حدود.,1
هل يحق لبريطانيا إعطاء اليهود هذا التصريح ؟ و لماذا يحق لبريطانيا إعطاء اليهود هذا التصريح؟,1
التمثيل الضوئي هو العملية التي تستخدمها النباتات لصنع طعامها الخاص.,0
جددت مصر موقفها الرافض لتهجير الفلسطينيين من قطاع غزة إلى أراضيها.,0
أنا أتحدث باللغة العربية وهو باللغة الفرنسية,1
أنا سآخذ الأبيض وخالد سيأخذ الأسود,1
في سنة 1954 عاد مرتاض إلى الجزائر ليلتحق بمعهد ابن باديس بقسنطينة قبل أشهر قليلة من اندلاع الثورة الجزائرية.,0
وسائل التواصل الاجتماعي تمكن الأفراد من مشاركة آرائهم ومشاركة أخبارهم بسرعة.,1
يساعد المركز شركات ومؤسسات القطاع الخاص على الابتكار من خلال شراكات مع الشركات الناشئة.,0
الأدب الإنجليزي يترك بصمة في الأدب العالمي والأدب الإنجليزي يمتلك تاريخاً عريقاً.,1
التكنولوجيا الحديثة تسهم في تحسين الاتصال وتسهم في زيادة الإنتاجية، ولكن يجب أن نكون حذرين من تأثيرها على الخصوصية.,1
نقرأ الكتب من أجل الاستفادة.,0
بتنظيم وقتنا.,1
في منتجع ساحلي.,1
أنا أكتب القصائد وهي تكتب الخواطر,1
الأدب الأمريكي يتنوع بين الكلاسيكي والحديث والأدب الأمريكي يعكس التنوع الثقافي.,1
ستقام المباراة النهائية على أرض محايدة في حالة تأهل فريق من مصر و آخر من المغرب من نصف النهائي.,1
يمكن للتفاح أن يبقى حيا عند وضعه في هذه الغرف، أما نحن فلا نبقى أحياء.,1
إن موضوع شكل العبادة إنما يعمل الفرق عندنا نحن، أما عند الله فلا.,1
وفي ذات الوقت كان موقف المستشفى سلبي وكذلك كان موقف الطبيب.,1
اتفقنا أن نسافر إلى السعودية بالطائرة وهو سيسافر بالباخرة,1
الرياح تعصف بالأشجار والرياح تتأثر بضغط الهواء.,0
يجب علينا الاهتمام بصحة الغذاء للوقاية من الأمراض.,0
أصبحت الدولة كما كان يسميها أستاذنا حامد ربيع تندرج تحت قائمة الدول المسماة (الكفاحية).,0
يُضاف إليهم عنصر في القوات المسلحة الكونغولية وعنصر آخر في الجيش الرواندي.,1
أقنعها بأن العلم شيء نبيل والزواج كذلك.,1
عقد محافظ سوهاج اجتماعا مع اللجنة العليا المنظمة لجائزة سوهاج للتميز الوظيفى.,0
بتبادل الثقافات.,1
أدى حادث اصطدام بين ثلاثة قطارات قرب بلدة بالاسور بولاية أوديشا في شرق الهند، إلى مقتل نحو 300 شخص.,0
كان إلغاء الأحزاب السياسية ثم تأميم الصحافة حدثين مهمين فى تاريخ الإعلام المصرى المظلوم دائمًا.,1
أمهم تلبس وتحضر الحفلات وتقوم بالزيارات وكذلك الأب يلبس ويحضر الحفلات ويقوم بالزيارات.,1
علي لا يقدر أن يأتي إلى الحفلة، ولكن عمر يقدر,1
أتحداك أن تعرف الإجابة عشرة ألغاز خادعة لن تستطيع حلها مهما حاولت أن تعرف.,0
لسماع حكمة جديدة كل يوم وأخرى عن عالمات الفلك والنجوم,0
الكتب المثيرة تسحر القراء والكتب المثيرة تبقيهم مشدوهين.,1
حفل تكريم,0
وقفت أتامله كان شكله جميل تمنيت لو اشتريته ولكن لماذا تمنيت لو اشتريته؟,0
في الأوقات الصعبة.,1
يا بني: الموتى فقط هم من يذوقون طعم الموت، أما الأحياء فلا.,1
أوضحت وزيرة التخطيط أن هذا المشروع هو الأكبر والأهم فى العائد الاستثمارى على المجتمع.,0
هم يسافرون إلى أمريكا ونحن إلى أوروبا,1
الأفلام الدرامية تمتلك قصصًا مؤثرة والأفلام الدرامية تلامس القلوب.,1
أغسطس أسس الإمبراطورية الرومانية.,0
السياحة المستدامة تعزز من الثقافات المحلية والسياحة المستدامة تحافظ على المواقع السياحية.,1
"عكس كلمة ""فوز"" هو خسارة.",0
رأيت شخصاً طلب من موقع تشات جي بي تي أن ينتج قصيدة تمدح دونالد ترامب ، لكنه رفض أن ينتج قصيدة تمدح دونالد ترامب.,1
وقت الاستحمام يكون قبل النوم.,0
نحن نعمل في المكتب وهم في المصنع,1
الصحة والرعاية الطبية يجب أن تكون متاحة للجميع دون تمييز.,0
لأن معالي المحافظ لم يذكر لنا مبررات تراجع العقارات أو الإيجارات فقد حذر المستثمرين بأنها ستتراجع ولكن لماذا ؟,1
الأذن,0
الشمس هو النجم الذي يعطي الضوء والحرارة للأرض.,0
القوانين البيئية تسهم في الحفاظ على البيئة والقوانين البيئية تضمن التنمية المستدامة.,1
باختيار وظيفة مناسبة.,1
فالدكتور لن يكون دكتورًا إلا عندما يجتاز عددًا معينًا من الساعات، وكذلك الممرض لن يكون ممرضا إلا عندما يجتاز عددًا معينًا من الساعات.,1
فكيف حدث ذلك وأيعقل أن يقتل الابن أباه ويفر ولكن لماذا ؟,1
يتخوف بعض أبناء الجاليات من الحديث للجزيرة نت خشية معاقبة الداعين ومعاقبة المشاركين في أي فعالية.,0
يمكننا تقدير جهود العمال بزيادة الرواتب وتوفير المزايا.,0
والعبارة هي أننا سامحناكم في سبكم للمسلمين وعلمائهم ولكن الرسول الكريم صلى الله عليه وآله وسلم، فلا نسامحكم.,1
الأدب الفلكلوري يعكس الثقافة الشعبية والأدب الفلكلوري يحكي قصصاً تراثية.,1
النهاية هي عكس كلمة البداية.,0
الاستثمار في التعليم العالي يعزز من البحث والتطوير والاستثمار في التعليم العالي يزيد من التكنولوجيا.,1
بعد اتمام استبيان عن الرؤية و استبيان آخر عن الترقي والثواب والعقاب في وسائل الإعلام,1
ولا بد من منع مثل هذه الكارثة، ولكن كيف ؟,1
الأدب الهندي يمتزج بين اللغات والثقافات والأدب الهندي يثري الأدب العالمي.,0
هي بالنتيجة أداتنا للتواصل مع الآخرين وهي أثيرنا الحي الذي يحمل أفكارنا ويحمل آمالنا ويحمل تطلعاتنا.,1
"كما يشارك في لقاء نواكشوط وفد من قيادة أركان الجيوش الفرنسية و آخر من قيادة قوة "" بارخان "".",1
الثقافة والتراث يمكن أن يكونا جسرًا للتواصل بين الأجيال والشعوب.,0
الإسبانية هي اللغة الرسمية في إسبانيا.,0
الدقيق,0
الأعزاء يرجعون إلى النشريات والمواقع يؤكدون يعني النهج الأموي وبعض أتباع الأمويين والوهابيين يصرحون بأنه يوم مبارك ، ولكن لماذا يصرحون بأنه يوم مبارك؟,1
تعزيز التعاون الإقليمي يمكن أن يساهم في حل النزاعات ويمكن أن يساهم في تحقيق الازدهار.,1
من خلال ما سبق هل كنت تتوقع ما أقرته بريطانيا و فرنسا في مؤتمر سان ريمو 1920 م ولماذا كنت تتوقع ذلك؟,1
الضباب يخفي الرؤية والضباب يحدث في الصباح الباكر.,0
الكبار,0
بالتعلم المستمر.,1
لم ترغب الزوجة السابقة في تسمية الوالد، ولكن لماذا ؟,1
أوضح أيمن العشرى رئيس غرفة القاهرة التجارية أن مبادرة تخفيض أسعار السلع الأساسية لاقت قبولا كبيرا من جانب المواطنين.,0
العلوم البيئية تساهم في حماية البيئة والعلوم البيئية تعمل على الحفاظ على التوازن البيئي.,1
اثنان,0
"ميغيل دي سرفانتس كتب ""دون كيشوت"".",0
كانبرا هي عاصمة أستراليا.,0
الجنوب,0
التحليل النفسى للتعاطى يؤكد أن كل مأزوم يلجأ إلى تعاطى المخدرات هربًا من الواقع ليعيش فى خيال مريض.,0
الأردن تقع شرق النيل والسعودية غربه,0
التسويق عبر وسائل التواصل الاجتماعي أصبح أسلوبًا شائعًا للشركات.,0
الثقافة العربية تحمل تنوعا غنيا والثقافة العربية تشكل جزءا من الهوية العربية.,1
وكانت إسراء تعتقد أنهن ولدن أمهات بالفطرة، أما هي فلا تعتقد أنهن ولدن أمهات بالفطرة.,1
منهم من يعمل ويستلم راتب وكذلك رشاوي,1
فقالت هيلاري بصوت مليء بالثقه والإيمان: بل لا بد أن تخرج من هنا. ولكن كيف تخرج من هنا؟,1
تساهم مباشرة في قتل السوريين وتدمير بلدهم، ولا تستطيع أن تتنكر لذلك مهما حاولت.,0
ما هو الطعام الشهير الذي يجب تجربته في وجهتك المفضلة؟,0
آسيا,0
أنا أقرأ الروايات وهو القصص,1
نستطيع مشاهدة النجوم والكواكب في السماء الليلية المظلمة.,0
حذر من الاقتران الرباعي الذي يضم المريخ وعطارد والأرض والمشتري.,0
الكواكب تدور حول الشمس بمدارات محددة مسببة فصول السنة.,0
وتروي حياة طفلة فلسطينية تبلغ 10 سنوات في غزة ، و آخر من نفس العمر في الضفة الغربية.,0
فدراسة تتحدث عن الفوائد وعن المضار,1
مملكة كييف كانت أولى مناطق شرق أوروبا التي اعتنقت المسيحية القرون الوسطى.,1
في حال تلقى عرضا من مانشستر سيتي ودفعوا ثمن الصفقة ، سأوافق على الفور فاللاعبين يشعرون بالإحباط وكذلك الجماهير تشعر بالإحباط.,1
كما أفادت تقارير بأن نجم فالنسيا الأسبق لديه عرضين من السعودية وعرض آخر من الإمارات.,1
الأردن تقع جنوب سوريا ولبنان تقع شمالها,1
النجوم تضيء سماء الليل والنجوم تشكل أنسامبلات سماوية.,0
المجتمع يهتم بالناس والشركات تهتم بأموالهم,1
لا تنقل أشخاص لا تعرفهم في سيارتك فالزمن لا يرحم والقانون أيضا لا يرحم.,1
سيرا طلبت من الاخ الثاني ان تسكن معه في طوكيو لكنه رفض.,0
التنمية الاقتصادية تعزز من فرص العمل والتنمية الاقتصادية تقلل من الفقر والعدالة الاجتماعية.,1
الفرح,0
بحل النزاعات.,1
اتخذنا قرارا لإنجاز ملعب في ورقلة و آخر في بشار.,1
سافروا إلى عدة مدن ساحلية وهو سافر إلى المناطق الجبلية,1
أنا أركض في الحديقة وهو على الشاطئ,1
"تعدّ جائزة ""ماركوم"" من الجوائز المرموقة على المستوى الدولي ويتنافس عليها سنويا ما يزيد على 6 آلاف و500 جهة من مختلف دول العالم.",0
يرى أستاذ اللسانيات الأميركي نعوم تشومسكي أن اللغة تعدّ إحدى خصائص النوع الإنساني في مكوناته الأساسية.,0
هم يلعبون كرة السلة ونحن كرة القدم,1
فلن يتيسر لأية قيادة ولأية دكتاتورية أخرى أن تمارس هذا النهج، مهما حاولت.,1
أنا أكتب القصائد وهي الروايات,1
وفي مجال إدارة الطاقة مقال عن نظم الإنارة العالية الكفاءة، و آخر عن مصادر الطاقة الحيوية في لبنان,1
الثلوج تغطي الأرض في فصل الشتاء والثلوج تعكس الضوء.,0
الكربون,0
جورج واشنطن وتوماس جيفرسون,1
تواصل الشرطة التركية التحقيقات مع رجل تركي اعتقل في ولاية أضنة الواقعة جنوبي البلاد على الحدود مع سوريا.,0
كما أحرز هدفًا عن طريق ركلة جزاء و هدفًا آخر عن طريق ركلة حرة مباشرة.,1
وخصوصاً أن أوضاعك المالية ما زالت تعاني من خلل كبير . طبعاً ، ستجني المال عما قريب ، ولكن متى ستجني المال؟,1
فريدريك الثاني,0
يمكننا تعزيز التفكير النقدي بمناقشة الأفكار والآراء.,0
ناهيك عن مقال عن الريع الحزبي والنقابي والجمعوي و مقال آخر عن الفرق بين المناضل والانتهازي,1
نابليون بونابرت قاد الثورة الفرنسية وأصبح إمبراطورًا.,0
وهناك الكثير ممن يقول أريد أن أكون إنساناً فاضلاً ، إنساناً كاملاً ناجحاً في الحياة ، ولكن كيف أكون كذلك؟,0
الشعر الكلاسيكي يجسد الجمال والشعر الكلاسيكي يترك أثرًا دائمًا.,1
إبريل هو الشهر الذي يأتي بعد شهر مارس.,0
أصر مصطفى همسا أن أبقى . . لست أدري لماذا قبلت أن أبقى.,1
الاحباط,0
ويشترون منتجات فلسطينية طبيعية من الأرض الفلسطينية، ومنتجات أخرى من منتجات يدوية.,1
طلبنا منهم أن يكونوا جزءاً من لجنة الحوار لكنهم رفضوا أن يكونوا جزءاً من لجنة الحوار.,1
خوفو هو الفرعون الذي بنى الهرم الأكبر.,0
بعدم التصرف غير المسؤول.,1
المصريون يحبون شرب الشاي والسعوديون يحبون شرب القهوة,1
موقف الرئاسة في أوكرانيا انحاز سريعا وبقوة لصالح الاحتلال مع بداية الحرب، قبل أن تعدله وزارة الخارجية في وقت لاحق ببيان تحدث عن أهمية حل الدولتين لحل القضية.,0
استوردت وزارة التموين أكثر من 11 ألف رأس ماشية من دولة جيبوتى من الكميات المتعاقد عليها.,0
وأوضح العقيد شما أن حريقين اندلعا اليوم في ريف منطقة بانياس و آخر في صافيتا.,1
فالرجل يستطيع أن يطلب من صديقه كوباً من الماء وعوناً مالياً أيضاً، أما زوجته فلا تستطيع.,1
النقل العام يجعل التنقل أكثر سهولة والنقل العام يحد من الازدحام المروري.,1
أهمية التعليم هي تمكين الأفراد وتطوير المجتمع.,0
في الجريدة أو الإذاعة.,1
أنا أتحدث باللغة العربية وهو يتحدث باللغة الفرنسية,0
الأردن تقع شرق فلسطين والعراق غربها,1
تهطل الأمطار في مصر في فصل الشتاء و في أمريكا طوال العام.,1
النقل الجوي يسهم في التجارة العالمية والنقل الجوي يجعل العالم أصغر.,1
هل يمكن توضيح دور الأدب ودور الفنون في الحفاظ على الهوية الثقافية؟,0
أعرب ممثلو الشركة عن اهتمامهم بالعمل في المقصد السياحي المصرى الذى يعد من المقاصد السياحية الهامة لدى السائح الصينى.,0
و ما هو سبب ظهور الأشياء المحرمة و المحظورات و هل تختلف المحظورات من منطقة لأخرى؟ و لماذا ؟,0
وفي مجال إدارة الطاقة مقال عن نظم الإنارة العالية الكفاءة، و مقال آخر عن مصادر الطاقة الحيوية في لبنان,0
الزواج يعبر عن التزام الشريكين والزواج يتطلب التفهم ويتطلب الصداقة.,1
هل استطاعت بعض النساء العربيات التغلب على هذه العقبات؟ و كيف ؟,0
القصص الفانتازية تأسر الخيال والقصص الفانتازية تنقلنا إلى عوالم سحرية.,1
العلم والبحث العلمي يلعبان دورًا مهمًا في تقدم المجتمع ويلعبان دورًا مهمًا في تحسين جودة الحياة.,1
أنا أدرس الجغرافيا وهو التاريخ,1
القوانين الدولية تنظم العلاقات بين الدول والقوانين الدولية تسهم في حل النزاعات الدولية.,1
باستمرار تحسين مهاراتنا.,1
أنا أكتب الرسائل وهي تكتب البريد الإلكتروني,1
أطلق المعهد القومي للحوكمة والتنمية المستدامة الموقع الإلكتروني الرسمي لمركز مصر لريادة الأعمال.,0
نساهم في حماية البيئة بالحد من الاستهلاك.,0
بزيادة الرواتب وتوفير المزايا.,1
قررت أن أكتب تدوينات عديدة فيها ملخصات كتب قرأتها وأخرى عن بعض المناطق التي سافرت إليها,0
"فقال: ""إن العالم يعاملني معاملة طيبة، أما الناس الذين فيه فلا "".",1
"الديمقراطية الممكنة في حالة ""دولة إسرائيل"" تكون فقط ديموقراطية بالنسبة لليهود وليس ديموقراطية تجاه الفلسطينيين.",0
فجمع عينات من تراب القمر، و أخرى من صخوره ومعادنه.,1
وللعلم أن السوري يطبق ما طرحنا حين يستثمر خارجياً، أما داخلياً فلا.,1
كانت كل يوم تغير مكانها... للأسف فقط جلوسها أمامي يسبب لها الوجع ولكن الأماكن الأخرى فلا تسبب لها الوجع.,1
بعد شهر رمضان.,0
ما هي أسوأ تجربة سفر مررت بها في حياتك؟,0
هل تأمل بالعودة للجزائر و متى تأمل بالعودة إليها؟,1
في المرة الأولى تساهلت معك ولكن الآن فلا تساهل معك,1
هم يحبون كرة القدم ونحن كرة السلة,1
وإن تعددت الروايات من حولها فلا بد أن يأتي ذلك اليوم، ولكن متى يأتي ذلك اليوم؟,1
هم شاهدوا الفيلم الجديد ونحن شاهدنا المسلسل القديم,1
هل تعتبر نفسك محظوظ و لماذا تعتبر نفسك محظوظاً؟,0
أضافت الشرطة أن قتالا اندلع بين مجموعتين في حوالي الساعة الثالثة صباحا في حي يبور سيتي التاريخي.,0
بغسل الأطباق وكنس الأرضية.,1
بالمشاركة في الفعاليات الاجتماعية.,0
ولا يخفي عليكم بأنها منطقة عشوائية وأخي الأكبر متزوج ويسكن بنفس العقار والأصغر كذلك.,1
الأخطاء الشخصية في حقي أنا مسامحك عنها ربنا يحلك، أما الأخطاء اللاهوتية والعقائدية فلا.,1
في الشهر الماضي.,0
هل يمكن توضيح العوامل التي تؤثر على الصحة العقلية وكيف يمكن الحفاظ عليها؟,0
المصابيح أو الشموع.,1
أنا أقرأ الكتب وهو يقرأ المجلات,1
والجزء الأكبر من تلك الطرق معبد بواقع 3،732،757 كم أما الباقي فلا,1
تتحدث السفيرة اللغة التركية ونائبها يتحدث اللغة الفارسية,1
البرق يصاحب الرعد والبرق ينبئ بقرب العواصف.,0
الأردن تحدها السعودية والعراق يحده إيران,1
لو كان لديك آلة زمن أي زمن ستختارين و لماذا ؟,0
كيف يمكن للتغيرات المناخية أن تؤثر على الأنظمة البيئية والأنظمة الاقتصادية في منطقتك؟,0
النيتروجين,0
خوفو,0
بالمحافظة على النباتات والحيوانات.,1
يمكن أن نمارس الرياضة في الهواء الطلق في الحدائق والملاعب.,0
يجب أن نهنئ الأصدقاء في الأعياد.,0
سأقدم لهذه القناة التلفزيونية الجديدة المهمة وجهات نظري الصريحة حول كل شيء من روسيا إلى الصين.,0
أعلن مسؤول تركي رفيع المستوى من دون الكشف عن اسمه، الإثنين، أن السعودية أرسلت خبيراً في علم السموم، وخبيراً آخر في الكيمياء لإخفاء الأدلة في جريمة قتل خاشقجي.,0
وسائل التواصل تسمح بالتعبير عن الهوايات وتسمح بالتعبير عن الاهتمامات الشخصية.,1
الحب يسهم في بناء مجتمعات أقوى ومجتمعات أكثر تلاحمًا.,0
الثقافة التكنولوجية تشكل جزءًا من التقدم والهوية والثقافة التكنولوجية تؤثر في الاقتصاد.,1
بمشاهدة التلفزيون أو قراءة كتاب.,1
كان الممثل الراحل قد عانى لسنوات من إدمان على مسكنات الألم.,0
حماية حقوق الطفل تتطلب جهودًا مشتركة لضمان حياة كريمة للأجيال الصاعدة.,0
كما تم عرض فيلم وثائقي عن الشهداء المكرمين وأسرهم و فيلم آخر عن النشاطات التي تقوم بها صحيفة الاعتدال,1
